device_id,device_type,encryption_algorithm,data_sensitivity,data_retention_years,network_exposure,update_capable,battery_powered,cpu_mhz,ram_kb,key_rotation_days,deployment_age_years,num_connected_devices,data_volume_mb_per_day,risk_label
DEV_09623,autonomous_vehicle_sensor,RSA-2048,4,14,1,1,1,2000,16384,199,4,125,825.4,CRITICAL
DEV_09624,autonomous_vehicle_sensor,Kyber-512,4,15,1,1,1,1500,2048,290,4,118,333.59,LOW
DEV_09625,autonomous_vehicle_sensor,AES-256,4,7,0,1,0,3000,16384,87,1,33,935.95,LOW
DEV_09626,autonomous_vehicle_sensor,Kyber-768,3,5,1,0,1,2000,16384,294,3,190,805.97,LOW
DEV_09627,autonomous_vehicle_sensor,Kyber-512,3,16,1,0,1,2000,8192,254,5,179,669.82,LOW
DEV_09628,autonomous_vehicle_sensor,ECC-256,3,14,1,0,0,160,16384,2,4,148,342.12,CRITICAL
DEV_09629,autonomous_vehicle_sensor,ECC-384,4,12,1,1,1,1500,16384,313,0,182,671.32,CRITICAL
DEV_09630,autonomous_vehicle_sensor,AES-256,4,17,1,1,0,2000,8192,359,2,271,53.87,LOW
DEV_09631,autonomous_vehicle_sensor,AES-256,2,19,1,1,1,3000,8192,333,2,188,995.8,LOW
DEV_09632,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,4,16,0,1,1,240,16384,55,3,78,922.9,LOW
DEV_09633,autonomous_vehicle_sensor,Kyber-512,4,15,1,1,1,1000,8192,131,4,67,479.15,LOW
DEV_09634,autonomous_vehicle_sensor,AES-256,2,11,0,1,1,2000,16384,203,0,147,322.59,LOW
DEV_09635,autonomous_vehicle_sensor,ECC-384,4,14,0,1,0,3000,8192,144,2,126,248.07,CRITICAL
DEV_09636,autonomous_vehicle_sensor,Kyber-512,3,17,0,1,1,3000,16384,223,1,122,627.97,LOW
DEV_09637,autonomous_vehicle_sensor,ECC-384,3,19,0,0,0,3000,8192,128,5,244,960.04,CRITICAL
DEV_09638,autonomous_vehicle_sensor,Kyber-768,0,20,0,1,1,2000,8192,149,0,281,572.34,LOW
DEV_09639,autonomous_vehicle_sensor,RSA-2048,3,11,0,1,1,3000,8192,82,1,253,521.24,CRITICAL
DEV_09640,autonomous_vehicle_sensor,Kyber-512,4,18,0,1,0,1500,4096,139,5,96,616.94,LOW
DEV_09641,autonomous_vehicle_sensor,AES-256,3,9,0,1,0,3000,2048,219,4,192,318.4,LOW
DEV_09642,autonomous_vehicle_sensor,ECC-256,3,15,1,0,0,2000,512,33,0,145,831.1,CRITICAL
DEV_09643,autonomous_vehicle_sensor,Kyber-768,2,7,0,0,0,2000,8192,12,2,295,661.37,LOW
DEV_09644,autonomous_vehicle_sensor,AES-256,2,19,0,1,0,1200,512,307,0,271,159.69,LOW
DEV_09645,autonomous_vehicle_sensor,ECC-256,4,14,1,0,1,2000,16384,108,0,206,777.35,CRITICAL
DEV_09646,autonomous_vehicle_sensor,Kyber-512,4,10,0,1,0,1500,512,119,2,267,759.72,LOW
DEV_09647,autonomous_vehicle_sensor,AES-256,3,13,1,1,0,2000,16384,114,0,18,146.54,LOW
DEV_09648,autonomous_vehicle_sensor,AES-256,3,12,0,1,1,3000,8192,9,3,230,322.83,LOW
DEV_09649,autonomous_vehicle_sensor,AES-256,4,5,0,1,0,1200,4096,315,0,80,615.76,LOW
DEV_09650,autonomous_vehicle_sensor,Kyber-512,3,16,0,0,0,2000,4096,39,2,52,550.53,LOW
DEV_09651,autonomous_vehicle_sensor,ECC-256,2,14,0,1,0,3000,16384,79,4,157,773.87,HIGH
DEV_09652,autonomous_vehicle_sensor,Kyber-512,4,11,1,1,0,1500,16384,282,0,67,250.67,LOW
DEV_09653,autonomous_vehicle_sensor,AES-256,3,13,1,1,1,3000,8192,297,0,300,906.57,LOW
DEV_09654,autonomous_vehicle_sensor,ECC-256,4,10,1,1,1,3000,2048,142,1,21,862.03,CRITICAL
DEV_09655,autonomous_vehicle_sensor,ECC-384,3,13,1,1,1,1000,8192,161,1,249,68.34,CRITICAL
DEV_09656,autonomous_vehicle_sensor,RSA-2048,4,15,0,1,0,1000,8192,234,4,218,557.74,CRITICAL
DEV_09657,autonomous_vehicle_sensor,ECC-256,3,18,0,1,0,3000,8192,152,2,36,274.31,CRITICAL
DEV_09658,autonomous_vehicle_sensor,Kyber-512,3,10,0,1,0,240,4096,134,4,273,812.7,LOW
DEV_09659,autonomous_vehicle_sensor,RSA-2048,3,15,0,1,0,1500,8192,126,4,272,386.93,CRITICAL
DEV_09660,autonomous_vehicle_sensor,AES-256,3,18,1,1,1,3000,8192,293,0,34,348.13,LOW
DEV_09661,autonomous_vehicle_sensor,Kyber-512,4,12,0,1,1,3000,16384,297,1,295,108.08,LOW
DEV_09662,autonomous_vehicle_sensor,ECC-256,4,17,1,1,0,2000,16384,295,5,60,609.08,CRITICAL
DEV_09663,autonomous_vehicle_sensor,ECC-256,3,17,1,1,0,2000,8192,162,4,20,679.13,CRITICAL
DEV_09664,autonomous_vehicle_sensor,AES-256,4,11,0,0,0,3000,8192,89,0,200,462.16,LOW
DEV_09665,autonomous_vehicle_sensor,Kyber-768,3,13,0,1,0,80,16384,96,5,35,330.08,LOW
DEV_09666,autonomous_vehicle_sensor,ECC-384,4,5,1,1,0,1000,16384,273,3,203,379.9,CRITICAL
DEV_09667,autonomous_vehicle_sensor,Kyber-512,4,12,0,1,0,3000,2048,42,0,147,777.24,LOW
DEV_09668,autonomous_vehicle_sensor,AES-256,4,18,0,1,0,1500,256,103,0,179,428.25,LOW
DEV_09669,autonomous_vehicle_sensor,ECC-256,1,15,0,1,0,1200,2048,142,0,40,649.08,LOW
DEV_09670,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,4,15,1,0,1,1500,8192,291,3,18,976.24,LOW
DEV_09671,autonomous_vehicle_sensor,AES-256,3,8,0,1,1,2000,8192,173,4,30,223.11,LOW
DEV_09672,autonomous_vehicle_sensor,Kyber-512,4,10,1,1,0,3000,16384,166,3,155,934.67,LOW
DEV_09673,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,4,19,1,1,0,2000,512,116,5,287,425.02,LOW
DEV_09674,autonomous_vehicle_sensor,Kyber-512,3,15,0,1,0,2000,16384,131,0,119,415.01,LOW
DEV_09675,autonomous_vehicle_sensor,AES-256,2,5,1,0,0,2000,512,206,0,247,525.34,LOW
DEV_09676,autonomous_vehicle_sensor,AES-256,4,16,0,1,1,3000,4096,185,1,23,392.73,LOW
DEV_09677,autonomous_vehicle_sensor,Kyber-512,3,19,0,1,0,3000,8192,286,5,10,594.68,LOW
DEV_09678,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,3,14,1,1,0,2000,8192,292,3,183,909.04,LOW
DEV_09679,autonomous_vehicle_sensor,Kyber-512,4,18,1,1,1,3000,8192,289,1,201,526.7,LOW
DEV_09680,autonomous_vehicle_sensor,AES-256,2,14,0,1,0,3000,8192,217,2,99,935.53,LOW
DEV_09681,autonomous_vehicle_sensor,ECC-384,4,11,1,1,1,2000,8192,97,5,289,509.79,CRITICAL
DEV_09682,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,3,11,1,1,1,1500,16384,281,1,138,742.75,LOW
DEV_09683,autonomous_vehicle_sensor,ECC-256,4,6,0,0,0,1200,8192,111,5,282,354.15,CRITICAL
DEV_09684,autonomous_vehicle_sensor,Kyber-768,4,12,0,1,0,3000,128,173,3,82,195.21,LOW
DEV_09685,autonomous_vehicle_sensor,ECC-256,4,14,0,1,1,2000,2048,302,5,289,381.18,CRITICAL
DEV_09686,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,2,9,1,0,0,3000,512,39,0,77,305.2,LOW
DEV_09687,autonomous_vehicle_sensor,ECC-256,1,8,1,1,0,2000,4096,193,0,78,988.04,LOW
DEV_09688,autonomous_vehicle_sensor,Kyber-512,4,14,1,1,1,2000,16384,317,5,222,457.0,LOW
DEV_09689,autonomous_vehicle_sensor,AES-256,4,6,1,1,0,1200,256,24,3,137,607.47,LOW
DEV_09690,autonomous_vehicle_sensor,AES-256,4,9,1,1,0,3000,16384,160,3,145,279.67,LOW
DEV_09691,autonomous_vehicle_sensor,Kyber-768,2,15,0,1,0,2000,64,221,1,233,273.42,LOW
DEV_09692,autonomous_vehicle_sensor,ECC-256,3,9,1,1,0,3000,8192,53,1,257,392.91,CRITICAL
DEV_09693,autonomous_vehicle_sensor,AES-256,3,13,1,0,0,1500,16384,100,0,17,185.92,LOW
DEV_09694,autonomous_vehicle_sensor,ECC-256,4,20,0,0,0,80,8192,25,2,171,481.69,CRITICAL
DEV_09695,autonomous_vehicle_sensor,Kyber-768,4,15,1,1,1,2000,4096,80,2,253,290.29,LOW
DEV_09696,autonomous_vehicle_sensor,AES-256,2,5,1,0,1,3000,16384,328,4,213,906.45,LOW
DEV_09697,autonomous_vehicle_sensor,ECC-256,3,10,1,0,0,1500,4096,356,5,264,94.13,CRITICAL
DEV_09698,autonomous_vehicle_sensor,Kyber-512,3,18,0,0,0,3000,16384,217,4,248,268.77,LOW
DEV_09699,autonomous_vehicle_sensor,ECC-384,2,11,1,1,0,1500,16384,302,4,91,428.5,HIGH
DEV_09700,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,3,17,0,0,0,3000,16384,159,2,231,769.17,LOW
DEV_09701,autonomous_vehicle_sensor,AES-256,4,10,1,1,0,1000,4096,130,5,46,679.54,LOW
DEV_09702,autonomous_vehicle_sensor,RSA-2048,4,20,1,0,0,1200,16384,297,2,64,870.15,CRITICAL
DEV_09703,autonomous_vehicle_sensor,Kyber-512,3,5,0,1,0,3000,8192,57,5,220,996.55,LOW
DEV_09704,autonomous_vehicle_sensor,AES-256,3,12,0,1,0,3000,4096,164,5,47,433.3,LOW
DEV_09705,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,4,13,1,1,1,3000,16384,271,4,78,321.59,LOW
DEV_09706,autonomous_vehicle_sensor,AES-256,4,8,1,1,0,3000,8192,184,5,111,778.89,LOW
DEV_09707,autonomous_vehicle_sensor,RSA-2048,4,20,0,0,1,3000,4096,170,0,191,128.45,CRITICAL
DEV_09708,autonomous_vehicle_sensor,ECC-256,3,18,0,0,0,3000,2048,346,1,134,712.49,CRITICAL
DEV_09709,autonomous_vehicle_sensor,Kyber-512,3,15,1,0,0,1500,512,295,3,70,112.49,LOW
DEV_09710,autonomous_vehicle_sensor,AES-256,4,14,1,1,1,2000,4096,142,3,235,758.8,LOW
DEV_09711,autonomous_vehicle_sensor,ECC-384,4,13,0,1,1,3000,8192,44,2,72,114.99,CRITICAL
DEV_09712,autonomous_vehicle_sensor,Kyber-768,3,9,1,0,1,1200,8192,190,4,284,638.68,LOW
DEV_09713,autonomous_vehicle_sensor,ECC-256,4,18,1,1,0,3000,8192,101,4,168,506.45,CRITICAL
DEV_09714,autonomous_vehicle_sensor,3DES,1,20,0,1,1,3000,8192,65,5,220,301.09,LOW
DEV_09715,autonomous_vehicle_sensor,Kyber-512,4,8,1,0,0,3000,2048,240,0,157,270.39,LOW
DEV_09716,autonomous_vehicle_sensor,ECC-384,3,7,1,1,0,1500,512,287,2,173,899.77,CRITICAL
DEV_09717,autonomous_vehicle_sensor,Kyber-768,3,13,1,1,1,3000,16384,299,2,85,663.65,LOW
DEV_09718,autonomous_vehicle_sensor,ECC-256,4,9,0,1,0,2000,8192,111,2,198,617.22,CRITICAL
DEV_09719,autonomous_vehicle_sensor,RSA-2048,3,16,1,1,0,1000,8192,303,5,121,944.37,CRITICAL
DEV_09720,autonomous_vehicle_sensor,ECC-256,4,13,0,1,1,240,16384,263,3,114,930.1,CRITICAL
DEV_09721,autonomous_vehicle_sensor,RSA-2048,4,19,1,1,1,2000,4096,305,1,183,555.88,CRITICAL
DEV_09722,autonomous_vehicle_sensor,RSA-2048,3,8,0,1,0,3000,2048,138,5,195,140.91,CRITICAL
DEV_09723,autonomous_vehicle_sensor,AES-256,3,12,1,1,0,3000,4096,3,4,193,320.97,LOW
DEV_09724,autonomous_vehicle_sensor,ECC-384,4,11,1,0,0,80,16384,194,2,179,156.5,CRITICAL
DEV_09725,autonomous_vehicle_sensor,Kyber-768,2,20,1,0,0,1500,8192,172,4,135,899.16,LOW
DEV_09726,autonomous_vehicle_sensor,AES-256,3,10,1,1,1,1500,4096,273,1,61,657.22,LOW
DEV_09727,autonomous_vehicle_sensor,ECC-384,3,12,1,1,0,2000,4096,186,1,81,878.53,CRITICAL
DEV_09728,autonomous_vehicle_sensor,3DES,2,10,1,1,1,3000,4096,137,3,105,971.7,CRITICAL
DEV_09729,autonomous_vehicle_sensor,ECC-256,3,17,0,1,0,1000,8192,259,5,152,519.79,CRITICAL
DEV_09730,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,3,5,1,1,0,3000,8192,141,0,44,406.75,LOW
DEV_09731,autonomous_vehicle_sensor,AES-256,3,5,1,0,0,3000,8192,189,1,220,88.33,LOW
DEV_09732,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,3,15,1,1,0,1500,8192,307,4,287,387.81,LOW
DEV_09733,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,3,20,0,1,0,1200,256,261,2,142,445.88,LOW
DEV_09734,autonomous_vehicle_sensor,RSA-2048,2,19,1,1,0,1500,16384,348,0,56,811.68,HIGH
DEV_09735,autonomous_vehicle_sensor,AES-256,4,8,0,1,0,2000,8192,206,0,82,794.37,LOW
DEV_09736,autonomous_vehicle_sensor,ECC-256,4,13,1,0,0,1200,8192,3,0,250,545.11,CRITICAL
DEV_09737,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,4,10,0,1,0,1500,8192,269,3,282,539.48,LOW
DEV_09738,autonomous_vehicle_sensor,AES-256,2,15,0,1,0,3000,2048,63,1,202,248.53,LOW
DEV_09739,autonomous_vehicle_sensor,AES-256,2,18,1,1,1,80,16384,336,1,124,592.25,LOW
DEV_09740,autonomous_vehicle_sensor,RSA-2048,3,16,0,1,1,1500,16384,302,5,54,731.72,CRITICAL
DEV_09741,autonomous_vehicle_sensor,ECC-384,2,8,1,1,0,1200,4096,94,2,203,918.27,HIGH
DEV_09742,autonomous_vehicle_sensor,ECC-256,3,6,0,1,0,3000,2048,23,5,224,56.02,CRITICAL
DEV_09743,autonomous_vehicle_sensor,AES-256,4,15,1,1,0,3000,16384,168,2,94,492.92,LOW
DEV_09744,autonomous_vehicle_sensor,AES-256,3,10,0,1,1,1000,16384,152,3,43,725.92,LOW
DEV_09745,autonomous_vehicle_sensor,AES-256,4,7,0,1,0,2000,16384,261,2,82,438.42,LOW
DEV_09746,autonomous_vehicle_sensor,ECC-256,3,5,0,1,0,240,4096,237,5,146,906.31,CRITICAL
DEV_09747,autonomous_vehicle_sensor,Kyber-512,1,13,0,0,1,1500,4096,326,1,52,597.14,LOW
DEV_09748,autonomous_vehicle_sensor,ECC-256,3,18,1,0,0,2000,8192,5,4,62,118.08,CRITICAL
DEV_09749,autonomous_vehicle_sensor,Kyber-768,4,11,1,1,0,2000,4096,90,0,294,239.72,LOW
DEV_09750,autonomous_vehicle_sensor,ECC-256,3,18,0,1,0,1000,8192,70,3,124,62.1,CRITICAL
DEV_09751,autonomous_vehicle_sensor,ECC-256,3,14,1,1,1,3000,16384,69,1,239,664.5,CRITICAL
DEV_09752,autonomous_vehicle_sensor,AES-256,3,10,0,1,0,3000,16384,50,1,166,367.6,LOW
DEV_09753,autonomous_vehicle_sensor,AES-256,3,11,0,1,0,3000,16384,270,2,178,144.67,LOW
DEV_09754,autonomous_vehicle_sensor,Kyber-512,1,12,0,0,1,2000,16384,27,1,298,915.96,LOW
DEV_09755,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,4,10,1,0,1,1200,16384,4,4,72,657.67,LOW
DEV_09756,autonomous_vehicle_sensor,Kyber-512,4,19,0,1,1,2000,8192,278,1,216,520.25,LOW
DEV_09757,autonomous_vehicle_sensor,ECC-384,4,20,0,1,0,2000,8192,362,2,17,156.32,CRITICAL
DEV_09758,autonomous_vehicle_sensor,Kyber-768,4,14,1,1,0,3000,4096,335,4,256,316.14,LOW
DEV_09759,autonomous_vehicle_sensor,AES-256,3,9,1,0,0,3000,4096,106,1,153,169.55,LOW
DEV_09760,autonomous_vehicle_sensor,Kyber-512,0,6,1,1,1,3000,2048,14,4,119,160.92,LOW
DEV_09761,autonomous_vehicle_sensor,ECC-256,4,13,1,1,0,3000,8192,47,2,287,139.64,CRITICAL
DEV_09762,autonomous_vehicle_sensor,ECC-384,2,17,0,1,0,2000,256,276,2,160,730.91,HIGH
DEV_09763,autonomous_vehicle_sensor,Kyber-768,2,6,0,1,0,3000,8192,217,0,95,963.74,LOW
DEV_09764,autonomous_vehicle_sensor,ECC-256,3,13,1,0,0,2000,4096,176,0,155,580.93,CRITICAL
DEV_09765,autonomous_vehicle_sensor,ECC-256,2,8,0,1,0,1000,4096,87,1,202,796.86,HIGH
DEV_09766,autonomous_vehicle_sensor,ECC-256,3,15,0,0,0,3000,16384,55,4,254,567.17,CRITICAL
DEV_09767,autonomous_vehicle_sensor,ECC-256,3,6,1,1,0,1500,2048,187,4,146,480.16,CRITICAL
DEV_09768,autonomous_vehicle_sensor,ECC-384,3,17,1,1,1,2000,8192,129,5,25,86.14,CRITICAL
DEV_09769,autonomous_vehicle_sensor,AES-256,1,8,0,1,0,2000,16384,95,1,173,956.14,LOW
DEV_09770,autonomous_vehicle_sensor,Kyber-768,2,9,0,1,0,3000,16384,26,4,196,403.32,LOW
DEV_09771,autonomous_vehicle_sensor,AES-256,4,5,1,1,0,3000,16384,235,2,27,631.81,LOW
DEV_09772,autonomous_vehicle_sensor,Kyber-512,4,16,1,1,0,3000,8192,266,3,294,51.12,LOW
DEV_09773,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,2,5,1,1,1,160,16384,151,1,51,191.36,LOW
DEV_09774,autonomous_vehicle_sensor,AES-128,3,11,0,1,1,3000,16384,30,4,52,402.81,CRITICAL
DEV_09775,autonomous_vehicle_sensor,Kyber-768,3,9,1,1,1,3000,128,204,0,113,925.58,LOW
DEV_09776,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,4,6,1,1,0,1500,2048,67,2,182,522.28,LOW
DEV_09777,autonomous_vehicle_sensor,ECC-384,4,13,0,0,0,1200,16384,230,2,198,484.22,CRITICAL
DEV_09778,autonomous_vehicle_sensor,Kyber-768,3,18,1,1,0,3000,16384,230,0,54,575.94,LOW
DEV_09779,autonomous_vehicle_sensor,ECC-256,3,13,0,1,0,3000,16384,190,3,285,866.21,CRITICAL
DEV_09780,autonomous_vehicle_sensor,Kyber-512,3,8,0,1,0,2000,256,177,2,141,519.87,LOW
DEV_09781,autonomous_vehicle_sensor,Kyber-768,4,16,0,1,0,2000,256,29,0,229,457.3,LOW
DEV_09782,autonomous_vehicle_sensor,Kyber-768,4,16,0,1,1,2000,512,171,2,100,882.65,LOW
DEV_09783,autonomous_vehicle_sensor,Kyber-768,4,15,1,1,1,1500,8192,248,5,109,167.43,LOW
DEV_09784,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,3,12,1,1,0,3000,16384,196,1,160,273.51,LOW
DEV_09785,autonomous_vehicle_sensor,ECC-256,4,16,1,0,0,3000,16384,308,1,151,436.28,CRITICAL
DEV_09786,autonomous_vehicle_sensor,Kyber-512,4,19,0,1,0,2000,8192,319,5,84,844.15,LOW
DEV_09787,autonomous_vehicle_sensor,RSA-2048,2,8,1,1,1,1500,4096,43,4,243,987.62,HIGH
DEV_09788,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,2,8,0,1,0,1500,16384,3,4,215,561.78,LOW
DEV_09789,autonomous_vehicle_sensor,AES-256,4,12,1,1,0,2000,8192,174,5,199,194.0,LOW
DEV_09790,autonomous_vehicle_sensor,Kyber-512,3,20,0,1,0,1500,8192,138,2,215,164.77,LOW
DEV_09791,autonomous_vehicle_sensor,ECC-256,4,7,1,1,1,3000,16384,360,5,240,993.05,CRITICAL
DEV_09792,autonomous_vehicle_sensor,ECC-384,3,20,1,0,0,1500,8192,291,0,112,378.85,CRITICAL
DEV_09793,autonomous_vehicle_sensor,ECC-384,4,14,1,0,0,3000,8192,287,2,147,751.15,CRITICAL
DEV_09794,autonomous_vehicle_sensor,AES-256,3,17,1,1,1,2000,8192,48,5,87,475.66,LOW
DEV_09795,autonomous_vehicle_sensor,ECC-256,4,13,1,1,0,240,16384,130,3,17,636.02,CRITICAL
DEV_09796,autonomous_vehicle_sensor,Kyber-512,2,13,1,0,1,1500,16384,90,4,90,627.5,LOW
DEV_09797,autonomous_vehicle_sensor,RSA-2048,2,6,1,1,0,2000,4096,89,5,89,302.97,HIGH
DEV_09798,autonomous_vehicle_sensor,ECC-384,3,8,1,1,0,2000,128,212,2,278,389.92,CRITICAL
DEV_09799,autonomous_vehicle_sensor,ECC-256,3,14,1,1,1,1500,8192,48,5,170,766.32,CRITICAL
DEV_09800,autonomous_vehicle_sensor,Kyber-768,4,16,0,0,0,1500,8192,113,3,47,702.11,LOW
DEV_09801,autonomous_vehicle_sensor,Kyber-768,3,11,1,1,0,3000,256,122,0,49,523.56,LOW
DEV_09802,autonomous_vehicle_sensor,AES-256,2,12,1,1,0,3000,8192,82,4,148,948.93,LOW
DEV_09803,autonomous_vehicle_sensor,ECC-384,3,11,0,1,0,1500,16384,346,5,210,869.18,CRITICAL
DEV_09804,autonomous_vehicle_sensor,AES-256,4,16,1,1,0,3000,8192,348,0,289,624.54,LOW
DEV_09805,autonomous_vehicle_sensor,Kyber-768,3,8,1,1,0,2000,8192,157,1,183,403.96,LOW
DEV_09806,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,1,17,1,1,0,1000,256,291,3,271,90.9,LOW
DEV_09807,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,3,9,1,1,1,1200,8192,346,5,33,909.5,LOW
DEV_09808,autonomous_vehicle_sensor,Kyber-768,4,10,0,1,0,2000,16384,6,5,149,926.84,LOW
DEV_09809,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,2,19,0,1,0,2000,4096,94,0,291,841.79,LOW
DEV_09810,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,2,19,0,0,0,3000,8192,6,0,218,56.75,LOW
DEV_09811,autonomous_vehicle_sensor,RSA-2048,3,18,0,1,0,3000,8192,43,1,42,74.26,CRITICAL
DEV_09812,autonomous_vehicle_sensor,Kyber-768,1,19,1,1,0,1000,8192,66,3,147,156.56,LOW
DEV_09813,autonomous_vehicle_sensor,Kyber-512,3,8,1,0,1,1500,16384,303,0,274,585.55,LOW
DEV_09814,autonomous_vehicle_sensor,AES-256,2,20,0,1,0,2000,16384,48,0,46,633.9,LOW
DEV_09815,autonomous_vehicle_sensor,Kyber-512,4,19,0,1,1,2000,16384,349,5,282,245.45,LOW
DEV_09816,autonomous_vehicle_sensor,RSA-2048,4,5,0,1,0,3000,8192,40,0,27,611.72,CRITICAL
DEV_09817,autonomous_vehicle_sensor,Kyber-512,2,16,0,1,0,3000,16384,186,4,237,211.36,LOW
DEV_09818,autonomous_vehicle_sensor,ECC-256,4,15,1,0,0,3000,16384,256,0,261,448.09,CRITICAL
DEV_09819,autonomous_vehicle_sensor,ECC-256,3,13,0,1,0,1500,4096,280,0,234,271.53,CRITICAL
DEV_09820,autonomous_vehicle_sensor,ECC-256,3,10,1,1,0,2000,64,258,4,178,245.29,CRITICAL
DEV_09821,autonomous_vehicle_sensor,ECC-384,3,19,1,1,0,2000,2048,57,5,36,619.57,CRITICAL
DEV_09822,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,4,5,1,1,1,2000,16384,80,4,48,865.36,LOW
DEV_09823,autonomous_vehicle_sensor,Kyber-768,4,13,1,0,0,2000,16384,314,5,268,730.55,LOW
DEV_09824,autonomous_vehicle_sensor,RSA-1024,4,9,0,1,0,3000,16384,16,4,65,701.26,CRITICAL
DEV_09825,autonomous_vehicle_sensor,AES-256,2,8,1,1,1,2000,8192,77,0,77,902.27,LOW
DEV_09826,autonomous_vehicle_sensor,AES-256,2,8,0,1,0,3000,4096,11,1,78,616.41,LOW
DEV_09827,autonomous_vehicle_sensor,RSA-2048,3,8,0,1,0,2000,8192,9,1,293,733.38,CRITICAL
DEV_09828,autonomous_vehicle_sensor,Kyber-768,4,14,1,0,1,3000,16384,342,1,118,591.38,LOW
DEV_09829,autonomous_vehicle_sensor,ECC-384,1,13,1,1,0,3000,512,237,5,193,847.09,LOW
DEV_09830,autonomous_vehicle_sensor,3DES,2,18,1,0,0,3000,8192,204,5,132,298.75,CRITICAL
DEV_09831,autonomous_vehicle_sensor,RSA-2048,3,13,1,0,1,1500,4096,136,5,119,578.33,CRITICAL
DEV_09832,autonomous_vehicle_sensor,Kyber-768,3,8,1,1,0,80,512,323,0,129,609.33,LOW
DEV_09833,autonomous_vehicle_sensor,AES-256,2,18,0,1,0,3000,16384,104,1,131,927.43,LOW
DEV_09834,autonomous_vehicle_sensor,Kyber-512,2,5,1,0,0,1500,16384,197,3,204,907.02,LOW
DEV_09835,autonomous_vehicle_sensor,RSA-2048,4,12,1,1,0,160,8192,143,5,41,158.98,CRITICAL
DEV_09836,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,3,6,1,1,0,2000,8192,274,5,293,103.97,LOW
DEV_09837,autonomous_vehicle_sensor,Kyber-768,2,12,0,1,0,2000,2048,191,0,290,234.26,LOW
DEV_09838,autonomous_vehicle_sensor,RSA-2048,3,7,0,1,1,2000,8192,303,2,51,149.28,CRITICAL
DEV_09839,autonomous_vehicle_sensor,RSA-2048,3,6,1,1,0,1200,8192,258,3,106,603.67,CRITICAL
DEV_09840,autonomous_vehicle_sensor,AES-256,4,7,1,1,0,3000,16384,93,2,20,303.41,LOW
DEV_09841,autonomous_vehicle_sensor,Kyber-512,4,20,1,0,0,1200,2048,213,5,221,121.0,LOW
DEV_09842,autonomous_vehicle_sensor,Kyber-512,1,13,0,0,0,1000,16384,96,1,182,124.27,LOW
DEV_09843,autonomous_vehicle_sensor,ECC-384,2,8,1,1,0,2000,4096,217,4,10,630.85,HIGH
DEV_09844,autonomous_vehicle_sensor,Kyber-512,2,6,0,1,1,2000,2048,350,0,91,701.95,LOW
DEV_09845,autonomous_vehicle_sensor,HYBRID-ECC-Kyber,4,9,0,1,1,2000,16384,4,1,42,926.59,LOW
DEV_09846,autonomous_vehicle_sensor,ECC-384,2,10,1,0,0,3000,8192,13,5,217,771.72,HIGH
DEV_09847,autonomous_vehicle_sensor,Kyber-768,2,14,1,1,1,3000,16384,170,0,159,479.81,LOW
DEV_09848,autonomous_vehicle_sensor,AES-256,2,18,1,1,1,2000,16384,336,3,120,229.17,LOW
DEV_09849,autonomous_vehicle_sensor,AES-256,3,7,1,1,0,3000,512,328,2,230,769.76,LOW
DEV_09850,autonomous_vehicle_sensor,ECC-384,4,8,1,1,0,2000,4096,311,3,101,944.76,CRITICAL
DEV_09851,autonomous_vehicle_sensor,Kyber-512,4,12,1,1,1,240,4096,47,4,45,418.73,LOW
DEV_09852,autonomous_vehicle_sensor,ECC-384,4,9,1,1,1,1000,8192,308,5,202,352.78,CRITICAL
DEV_09853,autonomous_vehicle_sensor,Kyber-768,4,17,1,1,0,240,128,31,0,280,784.62,LOW
DEV_09854,autonomous_vehicle_sensor,AES-256,4,20,1,1,0,3000,256,285,1,216,802.47,LOW
DEV_09855,autonomous_vehicle_sensor,RSA-2048,2,19,1,1,0,3000,512,62,4,196,236.1,HIGH
DEV_09856,autonomous_vehicle_sensor,Kyber-512,3,10,1,1,0,240,8192,54,1,253,76.0,LOW
DEV_09857,autonomous_vehicle_sensor,AES-256,4,16,1,1,0,2000,8192,212,1,63,190.92,LOW
DEV_09858,autonomous_vehicle_sensor,AES-256,2,11,1,1,0,3000,16384,66,2,113,478.2,LOW
